Replicate,Generation,mean fitness,mean learning rate,mean learning episodes,mean best fitness,environmental mean location
0,17288,348.5072806,0.4845264713,19.916,374.8664573,-0.1882739486
0,17289,366.2314764,0.4801760963,19.917,376.8447508,0.02884632243
0,17290,349.6599216,0.4791172353,19.942,366.1979443,0.2722123884
0,17291,336.1609822,0.4743003684,19.978,353.6835687,0.4071559879
0,17292,312.9068893,0.4787489559,20.08,360.2679697,0.6322274816
0,17293,324.7958329,0.4778718299,19.995,361.9846495,0.9450842786
0,17294,338.7530032,0.4843045699,20.008,370.7926207,-0.9384085075
0,17295,342.1203245,0.4889125453,20.052,364.6723741,0.8369305038
0,17296,345.9763119,0.4925562507,20.026,367.1981077,-0.836359865
0,17297,338.9688168,0.4921857798,20.039,373.8299382,0.8735654574
0,17298,335.3016649,0.4974195193,19.946,371.1064007,-0.9195908501
0,17299,342.604468,0.5015001679,19.989,364.3449178,0.8954685014
0,17300,327.7162558,0.5043689681,19.937,355.0938574,0.6922748643
0,17301,356.9793212,0.5033965002,19.974,373.1704184,0.4483270756
0,17302,339.204946,0.4997648138,20.082,363.7421478,0.1119654598
0,17303,346.2540442,0.497575546,20.046,364.6354074,0.3116532263
0,17304,333.8179489,0.4936108356,20.083,372.9386399,0.5388980812
0,17305,347.101022,0.4913693739,20.036,370.7115546,0.8106042646
0,17306,315.2164161,0.489149731,20.131,360.8693011,0.5513581993
0,17307,358.4456685,0.4875778844,20.097,370.3908518,0.2952445782
0,17308,325.549711,0.4827753732,20.105,372.9883986,0.5865142911
0,17309,352.495994,0.4780097777,20.017,366.2190759,0.326953588
0,17310,338.1668661,0.4797197267,20.066,360.5644513,0.4439575414
0,17311,338.5697235,0.4788312229,20.13,374.2397578,0.6077249226
0,17312,355.5618046,0.4778477864,20.11,366.7249459,0.3824121771
0,17313,355.9539366,0.4769446921,20.072,379.8259319,0.6929121328
0,17314,325.6061576,0.4747184242,20.108,357.2881566,0.889537022
0,17315,357.4854851,0.4823084487,19.977,373.7125626,0.7666615652
0,17316,324.9971324,0.4822597456,19.933,371.8526303,0.58562305
0,17317,349.3638925,0.4832672002,19.941,365.0339715,0.8083010391
0,17318,338.4261878,0.4809440869,19.949,362.0831687,-0.9539283337
0,17319,357.5138121,0.4796480994,19.815,373.0576923,0.7950657251
0,17320,343.2268714,0.4773021017,19.699,369.7050833,-0.9306025681
0,17321,336.1966469,0.4770228332,19.74,362.9867489,-0.6868491606
0,17322,326.1984581,0.4747026335,19.762,365.423887,-0.9032500715
0,17323,339.3043591,0.481865929,19.556,369.4999963,0.8556158034
0,17324,336.9724484,0.4827690955,19.396,358.1184224,0.5192586423
0,17325,336.7083567,0.4867516436,19.291,363.1068914,0.2736994152
0,17326,368.1071157,0.4901622527,19.307,376.7546128,-0.01267423098
0,17327,341.8174611,0.4918128013,19.307,363.6652515,0.2615206082
0,17328,353.5981709,0.489405651,19.361,365.9983366,0.04724609482
0,17329,342.4001404,0.4885905891,19.381,362.3505916,-0.2560691711
0,17330,349.7877666,0.4874123773,19.4,377.4575821,-0.5540712733
0,17331,353.2152905,0.486694732,19.473,364.7665229,-0.257761572
0,17332,351.4641251,0.4862934508,19.414,374.2465127,-0.4840217944
0,17333,346.461553,0.4867850377,19.528,362.7865592,-0.2413526075
0,17334,353.951536,0.4854474389,19.604,372.8776009,-0.0291532855
0,17335,344.6111649,0.4843239194,19.616,360.4672883,0.2220118867
0,17336,359.6042135,0.4831419908,19.581,368.4520251,-0.0320422568
0,17337,345.0574266,0.4886366168,19.572,366.4046817,0.1921360626
0,17338,342.0507956,0.4870059122,19.556,357.7855464,0.4206351869
0,17339,339.7093009,0.4816007877,19.61,365.3602468,0.1157346634
0,17340,339.6096049,0.4857340426,19.643,361.551053,-0.2071460925
0,17341,344.492916,0.4890519158,19.595,364.7261394,-0.4462188151
0,17342,342.4796618,0.4862519906,19.508,367.5141578,-0.7318243161
0,17343,274.6835825,0.4880902114,19.465,371.325169,0.9790709927
0,17344,345.8844628,0.4938275102,19.409,372.7931861,-0.6837898405
0,17345,350.0491608,0.4950981471,19.328,370.3280581,-0.5030211307
0,17346,342.8800463,0.4964757191,19.418,361.673502,-0.3638050505
0,17347,342.5444614,0.4928838932,19.329,359.1200779,-0.0731194726
0,17348,369.0806875,0.4919585801,19.334,383.7078479,-0.3564345482
0,17349,355.4035497,0.4879647967,19.28,370.5725171,-0.04758628095
0,17350,343.8651971,0.4889041034,19.275,358.6356382,-0.3044238106
0,17351,339.0491634,0.4894666556,19.296,377.2568085,-0.5916589359
0,17352,354.6459445,0.4889900118,19.349,368.2256293,-0.320594336
0,17353,326.9054514,0.4893167367,19.341,366.6832718,-0.6343270188
0,17354,338.0047322,0.4888357562,19.441,355.892647,-0.3823488723
0,17355,327.5653421,0.4880067274,19.467,369.3646622,-0.6119279871
0,17356,343.4423724,0.4894432283,19.358,371.7060242,-0.9133905301
0,17357,345.9944855,0.4867355413,19.502,369.7794614,-0.7132789817
0,17358,341.5864636,0.4904037107,19.364,374.7942854,-0.9726928542
0,17359,340.1438792,0.4876511281,19.491,371.6223403,-0.6500392446
0,17360,349.0517686,0.4933269675,19.516,370.1226486,-0.4419083761
0,17361,361.3913994,0.4894774794,19.622,374.4854056,-0.2133420349
0,17362,352.0700054,0.4875654999,19.579,372.917333,-0.4991547659
0,17363,362.1386313,0.4877740651,19.578,374.1236402,-0.2827117456
0,17364,355.2810107,0.4900527038,19.434,369.9248313,-0.5047986396
0,17365,350.5526384,0.4935780195,19.569,370.7273126,-0.2709887702
0,17366,354.1966151,0.494554726,19.241,365.0064043,-0.02613587968
0,17367,346.0801541,0.4961690856,19.236,375.8007523,-0.307652133
0,17368,340.903089,0.4966647675,19.379,370.841171,-0.5944501815
0,17369,356.3262106,0.494666092,19.351,374.5635554,-0.3546045216
0,17370,335.2015532,0.4973917445,19.274,366.1199309,-0.6488265911
0,17371,345.8646558,0.4913064305,19.303,370.471105,-0.9134282979
0,17372,343.7842059,0.491499798,19.336,364.3134893,0.8739762948
0,17373,344.7445163,0.4919913551,19.461,368.7834973,-0.850714832
0,17374,303.8095781,0.4913691946,19.457,359.5715543,0.947386857
0,17375,350.0737761,0.4997666123,19.552,370.6123186,-0.9091892897
0,17376,336.4498281,0.4985300676,19.401,364.1625769,-0.6502480231
0,17377,350.075374,0.5004479697,19.385,367.9352057,-0.8228198824
0,17378,345.4138719,0.4963652009,19.385,369.3927505,-0.5686014544
0,17379,348.8584961,0.4880317221,19.409,369.1026021,-0.339491685
0,17380,353.5378897,0.4966675092,19.412,371.6639577,-0.0850170694
0,17381,335.0606583,0.495731447,19.215,366.8012589,-0.3515163217
0,17382,339.9486772,0.4932212999,19.218,357.5511954,-0.1288381669
0,17383,352.1955958,0.4995774545,19.247,367.8496951,0.02048416936
0,17384,344.2214179,0.5032154896,19.178,372.8397444,-0.2888864769
0,17385,342.7005286,0.4946525348,19.121,370.626108,-0.5713900636
0,17386,337.7694174,0.4953964735,19.117,357.9471585,-0.285184455
0,17387,345.1810832,0.4969116112,19.042,360.4457341,-0.04347185548
0,17388,349.0428666,0.4961012437,18.983,369.6186841,-0.2846398287
0,17389,350.0620372,0.501495768,18.983,362.3479566,-0.02584277281
0,17390,354.3717039,0.4989114999,18.943,373.4792871,-0.3026571047
0,17391,364.6725165,0.5017495326,18.946,373.7096636,-0.1150962733
0,17392,365.5186938,0.5080270007,18.885,373.6836595,-0.2843920468
0,17393,336.2820362,0.5053277753,18.9,374.0152707,-0.6071912876
0,17394,357.4589372,0.5011350709,19.082,368.3168456,-0.3306285871
0,17395,342.8200378,0.5043471515,19.059,368.8121255,-0.6139710113
0,17396,346.6883104,0.5032942795,19.014,358.6279149,-0.3527679559
0,17397,332.8054064,0.4951742519,19.184,371.224457,-0.602979069
0,17398,348.1861593,0.4822658896,19.215,364.509685,-0.2255300944
0,17399,358.7289101,0.4774718005,19.294,384.6306367,0.04079067279
0,17400,330.6599333,0.4706585899,19.303,365.9201408,0.2630997167
0,17401,344.6694903,0.4678640652,19.405,366.3864671,0.04072653118
0,17402,346.2541294,0.4658006377,19.359,367.432521,0.3569439601
0,17403,327.1669984,0.4689958361,19.385,364.4957617,0.5752709474
0,17404,355.9075113,0.4635208022,19.243,375.6692057,0.8272253743
0,17405,329.6201668,0.4712872966,19.396,371.4399958,-0.9571054651
0,17406,345.9869258,0.475955147,19.188,373.4781343,-0.679933934
0,17407,346.0194582,0.4821129444,19.098,364.6483083,-0.4385586947
0,17408,330.4831997,0.4884793432,19.15,359.5873807,-0.7293828495
0,17409,331.0759323,0.484996551,19.25,366.79395,0.9933619417
0,17410,345.6291808,0.4912386099,19.054,366.7150022,0.7436178709
0,17411,348.673643,0.4914012085,19.146,374.3443175,0.4185132497
0,17412,354.3038646,0.4866241105,19.234,377.1419757,0.7224898058
0,17413,306.2901131,0.4895036415,19.201,364.3808459,0.9963474453
0,17414,346.9583588,0.4903012799,19.174,361.0220108,0.8419901345
0,17415,331.5181833,0.4889233015,19.294,368.4385814,0.6091960753
0,17416,347.18318,0.4851401634,19.331,368.5447759,0.8464466482
0,17417,348.3231383,0.4884448741,19.304,363.2005707,-0.8635285699
0,17418,319.0962385,0.4771184334,19.277,364.8337169,-0.5778645005
0,17419,334.2030983,0.4826813077,19.373,361.5388522,-0.901625016
0,17420,345.7898897,0.4990439386,19.323,363.9797605,0.8979553297
0,17421,325.8273586,0.4984375956,19.33,366.4290427,-0.9430919715
0,17422,324.9449846,0.4960186598,19.363,357.042559,0.8324617992
0,17423,315.6116049,0.4991607375,19.288,373.1555702,-0.8344231393
0,17424,338.956819,0.5001484435,18.964,366.1089686,-0.5618762764
0,17425,339.6315377,0.4922765291,19.07,356.3051927,-0.2951890187
0,17426,343.7345899,0.4896097014,19.092,372.7406131,-0.4797610638
0,17427,362.7243669,0.4915802671,19.217,376.453958,-0.3300569848
0,17428,349.1705175,0.4890662177,19.326,366.9403872,-0.5447576455
0,17429,362.0035979,0.4910043741,19.46,373.8079927,-0.2995171252
0,17430,344.5071792,0.4949210904,19.432,364.4722291,-0.5989362214
0,17431,336.0489851,0.4996513112,19.321,362.1033434,-0.9039818171
0,17432,338.5566155,0.5011609118,19.376,367.7505562,-0.6643830896
0,17433,355.7614562,0.4988256851,19.432,376.7973265,-0.9308113697
0,17434,336.5119282,0.5075202887,19.398,365.7467115,-0.6503702686
0,17435,346.2041839,0.5030671093,19.547,357.3114467,-0.3691596022
0,17436,347.2678202,0.5020552642,19.605,367.7363736,-0.07626138444
0,17437,343.0255724,0.4985724567,19.466,369.823943,0.1172678754
0,17438,359.6403422,0.5067001713,19.449,369.9237179,-0.1694626595
0,17439,336.2742031,0.510123642,19.3,377.2816299,0.0668348287
0,17440,359.5765474,0.5172714371,19.121,372.1731476,-0.2216125491
0,17441,342.3453843,0.5174048417,18.985,356.1704406,-0.4494245785
0,17442,348.2553645,0.518017495,19.032,369.4387969,-0.8583934431
0,17443,361.7236778,0.5261612072,19.232,378.4617773,0.816783581
0,17444,340.9462506,0.5204108803,19.2,370.3451663,-0.9431599001
0,17445,354.2788069,0.5230477317,19.204,374.3210589,-0.7897655178
0,17446,312.6923815,0.5213163949,19.114,359.372788,-0.4707565117
0,17447,346.7677973,0.5148012287,19.029,375.8707011,-0.686869096
0,17448,335.5504955,0.5109632439,18.999,375.7777344,-0.9272137056
0,17449,320.6074419,0.5176797976,19.017,363.5114496,0.7476881866
0,17450,291.4002047,0.5214331836,19.078,367.0937379,0.3577980963
0,17451,322.8237508,0.5135531504,19.086,361.1251515,0.6599162487
0,17452,311.6692872,0.5109681988,18.964,366.1219764,0.3590885408
0,17453,320.1712113,0.5055529348,19.052,360.2917129,0.5028344169
0,17454,352.2702332,0.5038757831,18.969,370.8110214,0.7454948941
0,17455,317.2275049,0.5047210532,18.787,367.8817704,0.9886884531
0,17456,331.8933549,0.5164335575,18.745,363.8889066,0.6447943566
0,17457,318.0266363,0.5163281267,18.68,362.2516011,0.9187209619
0,17458,329.1572134,0.5096113389,18.713,368.9971363,-0.8971693167
0,17459,339.9349688,0.5112284984,18.852,378.0147399,-0.604634584
0,17460,344.0355593,0.5160864245,18.862,367.7608834,-0.4257294804
0,17461,348.7579659,0.5022285948,18.929,371.6350292,-0.6950177964
0,17462,350.6795207,0.5017155541,18.85,369.6524856,-0.8727676394
0,17463,349.1567017,0.5124143952,18.82,372.9924737,-0.7153502626
0,17464,352.6059439,0.4992489108,18.886,373.2096484,-0.8888253484
0,17465,330.4536954,0.503700778,18.793,368.6950107,0.9170533374
0,17466,347.7808189,0.512123373,18.792,372.0182425,-0.8548283545
0,17467,338.0853791,0.5156128881,18.697,362.3741095,-0.6177256195
0,17468,346.6168408,0.5135944527,18.72,366.9802359,-0.891901463
0,17469,343.1338384,0.5156013177,18.886,375.7747317,-0.7068643322
0,17470,347.9606072,0.521124856,18.995,376.5792934,-0.9682645428
0,17471,344.957702,0.5224027868,18.935,371.0257843,0.7371188832
0,17472,347.1490793,0.5286775725,18.938,368.2926434,0.9969920368
0,17473,332.0755512,0.5233634538,18.847,367.0016439,0.807579923
0,17474,321.6283979,0.5148813519,18.894,366.8766939,-0.9423661512
0,17475,342.5337368,0.5118264754,18.894,358.004885,0.788945185
0,17476,299.6072014,0.5107528284,18.933,359.8550133,-0.9499038496
0,17477,344.537949,0.5318655397,18.994,364.6494594,-0.7424622643
0,17478,329.2530616,0.5266754751,18.946,366.3919219,-0.95126129
0,17479,340.5431497,0.535398463,18.983,368.1042846,0.7190136061
0,17480,316.326298,0.5424551629,18.865,371.0591174,0.9882594051
0,17481,341.9523003,0.5543194262,18.994,363.4408778,0.7212708752
0,17482,350.8485717,0.5460405627,18.922,378.1819445,0.8894393566
0,17483,309.8491041,0.5467509216,18.916,361.631069,-0.8663122267
0,17484,345.8209942,0.5235771751,18.884,369.4513314,-0.6068610425
0,17485,346.6721556,0.525479181,18.92,364.6961506,-0.2968502189
0,17486,349.1103555,0.5298394399,18.982,368.5959497,-0.6213671491
0,17487,308.6271426,0.5341381971,18.968,362.6370325,-0.9365789104
0,17488,346.342435,0.5235238648,18.854,377.1442505,0.92107375
0,17489,331.9354981,0.530742444,18.747,359.2169278,0.682505025
0,17490,344.8006052,0.5290255662,18.641,369.3665414,0.9917915113
0,17491,345.6133299,0.5389133087,18.697,369.582305,-0.7458284031
0,17492,295.9667094,0.540579595,18.644,369.5007643,0.9665602111
0,17493,347.9328533,0.5452759418,18.746,368.4148663,-0.7798012502
0,17494,355.9518378,0.5406214217,18.72,372.5921035,0.9879745929
0,17495,338.3088508,0.5392991227,18.753,375.0309712,0.7960631647
0,17496,342.9374427,0.5453429917,18.779,371.8728257,-0.9436293366
0,17497,352.2695637,0.5416284913,18.954,373.8169209,-0.6895058008
0,17498,340.735001,0.5417916729,18.93,364.0296057,-0.3910408862
0,17499,363.0603691,0.5454605036,18.963,376.8916634,-0.2435449527
0,17500,352.3685826,0.5366239501,18.861,375.0668051,-0.4010986848
0,17501,357.3214833,0.5485567893,18.874,369.06923,-0.1901625966
0,17502,343.6346392,0.5325053316,18.801,365.2660699,0.03399465295
0,17503,336.0440621,0.5254510945,18.655,372.1878507,0.2472575439
0,17504,341.2153747,0.5493391782,18.727,372.7039552,0.48399036
0,17505,348.7904268,0.5391230734,18.642,373.1211468,0.7071417185
0,17506,296.8056951,0.5424910831,18.609,374.9031936,0.9375901021
0,17507,329.4200787,0.5479654214,18.572,376.3515165,0.6572684543
0,17508,350.3208107,0.5301040524,18.592,375.7945133,0.4589899881
0,17509,344.6723381,0.5339055894,18.639,377.3083142,0.6947549713
0,17510,330.5297722,0.5362568063,18.578,365.6704744,-0.9689106515
0,17511,341.2132909,0.5330341612,18.564,366.9367961,0.776641289
0,17512,348.6591549,0.530099611,18.461,369.8089283,0.5344072624
0,17513,342.3141835,0.517259108,18.446,373.1969659,0.2999689847
0,17514,340.038518,0.5221050206,18.522,363.5882536,0.6326822822
0,17515,345.6330459,0.5163248322,18.512,378.1800378,0.381513973
0,17516,340.4979125,0.5355916462,18.47,370.3153882,0.2035495986
0,17517,342.0666399,0.5433049505,18.503,360.332563,0.02681665696
0,17518,317.1536905,0.5542329929,18.516,363.860293,-0.1499798835
0,17519,355.2144611,0.5691205769,18.696,372.5146618,-0.297335014
0,17520,358.0959694,0.573117735,18.792,374.0852764,0.03441448969
0,17521,358.2659647,0.5853778361,18.885,373.4017696,-0.2048712372
0,17522,349.6367074,0.5832775104,18.937,363.7309641,0.003774645287
0,17523,360.9257487,0.5862175057,18.926,373.768408,-0.1703038553
0,17524,346.6486966,0.5867082401,18.967,376.1957487,-0.4051029456
0,17525,346.0542062,0.5868404004,19.006,362.3941441,-0.1187655578
0,17526,347.2018272,0.5833598537,18.934,370.7367847,0.1681642419
0,17527,354.5088465,0.5876863032,18.932,364.7744214,-0.05812219266
0,17528,335.5094679,0.5954399716,18.955,368.1083162,0.2223310244
0,17529,338.8354302,0.6066208806,19.056,365.5628449,0.4833179019
0,17530,329.3231868,0.5886879103,19.046,360.9755155,0.6496269367
0,17531,301.1046558,0.5957287486,18.995,373.2253901,0.3884889466
0,17532,348.5251258,0.5815826837,19.073,377.794992,0.1520936266
0,17533,344.2355304,0.5910643572,19.148,364.3153808,-0.08765389192
0,17534,358.5648226,0.5965965787,19.13,377.6043678,0.07300293929
0,17535,329.0189874,0.6015187626,19.054,370.4829671,0.3229717893
0,17536,327.0664566,0.6059922955,19.017,373.5434896,0.5388848266
0,17537,344.5239031,0.5992240174,19.01,363.1175417,0.776494797
0,17538,346.6713253,0.5966349455,19.009,374.8016623,-0.9932354595
0,17539,344.5814303,0.5983607543,19.004,367.6866844,-0.7497270977
0,17540,338.3271077,0.5891209343,19.012,373.9153793,-0.9121677184
0,17541,336.4601095,0.5808951675,19.1,365.1014646,-0.6656802299
0,17542,326.8576293,0.5809526108,19.083,355.4552537,-0.9112604448
0,17543,348.7808301,0.5789345108,18.958,365.1744871,0.8321444923
0,17544,347.5945013,0.5798241303,18.931,375.414824,0.5857141894
0,17545,351.5318249,0.578644063,18.93,376.4686626,0.2710758993
0,17546,324.0292857,0.5820014273,19.004,365.495622,0.5450839814
0,17547,342.2343903,0.5712344988,18.809,366.6748077,0.3112736462
0,17548,344.6445676,0.5723372965,18.795,370.5757665,0.07298927834
0,17549,360.3690825,0.5764111479,18.767,375.8900364,0.2800542088
0,17550,350.5066032,0.5785338588,18.742,367.4067073,0.03424892747
0,17551,348.4791083,0.5793848935,18.688,363.4594168,0.2938475968
0,17552,338.5651949,0.5895036917,18.73,361.7586366,0.03884903138
0,17553,354.2990151,0.5979082817,18.732,368.879111,-0.2375851802
0,17554,357.0369799,0.5937292691,18.719,381.5103564,-0.5087892955
0,17555,342.5370436,0.5791877368,18.671,368.6607939,-0.7057588435
0,17556,348.4033485,0.5797127048,18.654,364.260704,-0.3778692604
0,17557,330.0637478,0.5782921341,18.638,360.2268105,-0.6343660712
0,17558,348.8716128,0.574751966,18.627,369.3070176,-0.3685764698
0,17559,334.6961683,0.5791167343,18.694,364.1417056,-0.7001666592
0,17560,326.80118,0.5730952372,18.757,359.8517916,-0.9293015768
0,17561,303.4426089,0.5738569926,18.739,370.8856496,0.8476215293
0,17562,320.5668022,0.5894969392,18.894,359.7431156,-0.9762722295
0,17563,334.3718176,0.5799859991,18.872,357.4463344,-0.7516498083
0,17564,355.0600806,0.580298952,18.913,374.3560852,-0.4427658504
0,17565,348.4392446,0.5824036327,18.82,369.1579179,-0.6333543654
0,17566,327.1502837,0.5840400415,18.811,372.4884608,-0.8941607394
0,17567,350.2218278,0.5911997883,18.921,365.6373383,0.8580334036
0,17568,342.8025939,0.5891658257,18.992,366.0556171,-0.8064370094
0,17569,285.5946233,0.5842150886,19.065,365.8556272,0.9801519632
0,17570,352.1338976,0.5893027465,19.05,368.9385197,0.7949307913
0,17571,337.3179684,0.585027986,19.097,367.4723926,0.9502970336
0,17572,328.9617477,0.5799593537,19.096,360.991209,0.6965004525
0,17573,303.666879,0.5718975741,18.992,366.9433328,0.9376324472
0,17574,350.6173939,0.5726540765,19.101,367.4718197,-0.7903858934
0,17575,349.8619595,0.5660782141,19.117,373.7225677,0.9362546516
0,17576,347.5316432,0.5643236968,19,369.8957526,0.7493673783
0,17577,334.5055703,0.5626806843,19.089,374.776573,0.5434407309
0,17578,346.9138071,0.5504803628,19.079,367.4990184,0.8227215412
0,17579,330.9887887,0.5503478149,19.028,362.5008445,0.5932222308
0,17580,348.9444566,0.548595594,18.99,372.1887925,0.341908078
0,17581,342.4873193,0.5473388413,18.943,373.1756178,0.1070521453
0,17582,353.2416194,0.5429572478,19.089,372.5495235,-0.1703184424
0,17583,358.8993692,0.537785512,19.091,374.4011564,0.03880013262
0,17584,338.9112064,0.5350130501,19.092,363.0658214,0.2956597624
0,17585,332.1739139,0.5346153767,18.985,370.7362429,0.6412474985
0,17586,343.6825221,0.5315686653,19.002,373.0059009,0.8521093099
0,17587,319.28444,0.534669122,19.073,367.8930581,-0.8644387933
0,17588,341.9403459,0.5393605191,19.222,365.8524137,-0.6185164666
0,17589,353.952807,0.535966694,19.291,373.6920393,-0.3884067896
0,17590,334.0658576,0.5317194628,19.235,367.257558,-0.09067172343
0,17591,355.4076009,0.5287119782,19.203,371.3880111,-0.3663784826
0,17592,351.9628317,0.5264515974,19.233,362.7425202,-0.06466855545
0,17593,352.5136789,0.5363338958,19.311,367.987772,-0.2684751325
0,17594,342.8290525,0.540400639,19.304,363.5917189,-0.4321375407
0,17595,353.5001269,0.5350660987,19.264,370.0113358,-0.1731195593
0,17596,356.1509233,0.5320865277,19.2,371.0450081,0.02670879751
0,17597,342.0268953,0.5260478523,19.218,367.1672259,0.2798132496
0,17598,360.5777391,0.5271965794,19.263,373.5871337,0.01130171722
0,17599,363.2101033,0.5235347096,19.286,376.5257151,-0.2222231931
0,17600,344.6273631,0.5367620571,19.302,364.8703551,0.0288240586
0,17601,305.4755626,0.5324364942,19.191,358.4253687,0.3459225776
0,17602,320.6574858,0.5385395775,19.33,371.9933461,0.5531836838
0,17603,330.4669017,0.532568516,19.272,369.2299016,0.792438237
0,17604,315.779881,0.5429954159,19.386,367.0313494,0.5070817771
0,17605,340.4681717,0.5447754354,19.382,360.9905876,0.7884013481
0,17606,319.5245643,0.54906068,19.472,367.2872229,0.5678842844
0,17607,348.9093265,0.5563920188,19.535,368.716261,0.754167798
0,17608,334.4517928,0.5556603594,19.481,374.1559348,0.5575730047
0,17609,331.2784738,0.5583665425,19.605,369.066077,0.3192811999
0,17610,330.5979961,0.5512833568,19.565,356.5368535,0.1233231491
0,17611,345.6131001,0.5426540301,19.536,365.0941828,0.3861238345
0,17612,347.2778775,0.5444456896,19.527,364.5348659,0.7704759656
0,17613,331.1321735,0.5423640775,19.49,355.125101,-0.9502632518
0,17614,339.7685314,0.5461306483,19.448,361.5079852,-0.7245067554
0,17615,349.3788194,0.5553566252,19.626,367.5158948,-0.5043500109
0,17616,352.549783,0.5511833611,19.624,367.1343662,-0.7699764996
0,17617,348.7817161,0.5581562581,19.667,365.8062406,-0.4746297774
0,17618,341.6405149,0.5607860825,19.644,369.2522609,-0.7544844903
0,17619,346.1377616,0.5638161899,19.7,364.8545462,-0.6272154099
0,17620,337.8630978,0.5599221039,19.768,369.7881132,-0.8845993792
0,17621,341.4624958,0.5581881554,19.758,359.3948858,0.9168944567
0,17622,340.3852156,0.5634504659,19.753,361.7656606,0.7297796554
0,17623,349.569328,0.5613535862,19.817,368.3669421,0.5314791902
0,17624,337.5937673,0.5614019192,19.755,364.1346102,0.708863151
0,17625,334.8082197,0.5639078989,19.907,370.4647279,0.531495786
0,17626,316.2511726,0.5614237586,19.808,364.9915315,0.3129936766
0,17627,350.3838431,0.5703471362,19.853,365.0309075,0.02500619712
0,17628,347.7363339,0.5725004487,19.807,369.3010827,0.2767612047
0,17629,355.2958344,0.5820239306,19.87,374.2898592,-0.01753795429
0,17630,347.0454073,0.5823888128,19.833,369.1559044,0.1928359467
0,17631,344.4134484,0.5811220436,19.87,367.5243328,0.4202156827
0,17632,345.9024998,0.5767839739,19.814,369.7149791,0.7520507839
0,17633,318.9281059,0.5812604607,19.875,362.58387,0.5657058747
0,17634,357.5772299,0.5842830078,19.891,373.8547366,0.8039358477
0,17635,321.5793832,0.5804316613,19.848,367.2558036,-0.8774814923
0,17636,341.7576415,0.5839883666,19.841,359.1967986,-0.5627656156
0,17637,353.2186827,0.5839517043,19.821,372.9462193,-0.7750740193
0,17638,318.2465639,0.5835503608,19.896,374.7570491,-0.5328381359
0,17639,329.6607064,0.5899947918,20.048,368.5275314,-0.6280882524
0,17640,343.6524141,0.5976516481,20.08,368.3368184,-0.8205728727
0,17641,335.4361725,0.5990552524,20.167,363.634051,0.9363251342
0,17642,334.8718427,0.5999359195,20.207,361.7138607,0.6735765913
0,17643,324.6744645,0.6012611941,20.265,373.2344647,0.9043547774
0,17644,357.2987406,0.6008997983,20.418,372.0450115,-0.8135489175
0,17645,339.9026745,0.5949763536,20.495,375.8421182,0.9084887518
0,17646,351.2994071,0.5966336745,20.608,365.0350703,-0.8015062172
0,17647,356.8227871,0.5964061954,20.652,377.6882779,-0.5908519176
0,17648,346.9490243,0.6001948606,20.61,366.5660924,-0.9010268708
0,17649,341.8029839,0.5970308464,20.574,365.7528866,0.8494678107
0,17650,339.1733037,0.6010876669,20.513,362.2055301,-0.8900291055
0,17651,342.472438,0.6033911395,20.574,365.6639685,-0.56424796
0,17652,349.5223538,0.6010421965,20.561,369.4345459,-0.2307269874
0,17653,359.8167269,0.6067363091,20.626,371.6854795,-0.5502872015
0,17654,346.571195,0.6067038294,20.666,374.1211015,-0.2604669991
0,17655,346.3303522,0.6034711271,20.426,361.3197777,-0.4752358613
0,17656,351.8761384,0.6066203505,20.432,371.0153484,-0.21959502
0,17657,348.5452569,0.6047232184,20.373,364.5746601,-0.4253688375
0,17658,356.1121426,0.6063652414,20.297,376.7503932,-0.1902793695
0,17659,343.2262642,0.6035435988,20.232,365.5202583,0.09620245804
0,17660,341.4439215,0.6061582959,20.147,357.8216968,-0.1542865383
0,17661,342.3754051,0.6051480642,20.141,363.2412634,-0.0006871779093
0,17662,344.8792603,0.6038960455,20.176,370.8878959,-0.3419713524
0,17663,346.5870991,0.6056989319,20.073,364.6315288,-0.5804079274
0,17664,349.8448541,0.6109030466,19.986,362.9061427,-0.8347660137
0,17665,342.4447386,0.6127318187,20.111,368.4485688,-0.6234120972
0,17666,329.0141112,0.617700928,20.099,359.188935,-0.8039322472
0,17667,328.7364069,0.6221819675,20.077,358.8799853,0.996283165
0,17668,346.1677717,0.6283448362,20.018,363.1632791,0.7654211105
0,17669,338.6123368,0.6247209432,20.012,371.3605456,0.9938825957
0,17670,347.6197257,0.6303203962,20.056,376.3394407,0.698024656
0,17671,352.1002534,0.6313148609,20.168,371.5374043,0.3988063657
0,17672,359.2428103,0.6230974767,20.243,377.5474045,0.1297675932
0,17673,332.323169,0.6316518392,20.186,356.1709219,0.3776782972
0,17674,342.3789845,0.628266313,20.311,370.2958715,0.5315364472
0,17675,349.0397244,0.6285977782,20.388,370.7507177,0.7841609407
0,17676,273.7586384,0.6296856214,20.492,362.8017166,-0.9699222833
0,17677,354.5423437,0.6302365472,20.643,369.4140585,0.8554340656
0,17678,353.5400295,0.6328212081,20.607,373.5908368,-0.851267606
0,17679,338.9921924,0.6293977394,20.651,364.8500752,-0.6068097575
0,17680,351.8952435,0.6308921725,20.66,368.3318024,-0.4447880292
0,17681,344.8250494,0.6259619247,20.592,367.3020942,-0.7453990771
0,17682,340.777868,0.6256807346,20.479,365.033085,-0.4621990711
0,17683,343.0064855,0.6259340998,20.333,373.1362241,-0.216147892
